audioLanguageSlug,coreLanguageId,poolKey,themeUnique,sharedWithStart,additionalBeyondStart,unionWithStart
chokwe-angola,23492,meaning-and-purpose,18,18,0,35
chokwe-angola,23492,hope-and-perseverance,16,16,0,35
chokwe-angola,23492,love-and-belonging,12,12,0,35
chokwe-angola,23492,forgiveness-and-new-beginnings,7,7,0,35
chokwe-angola,23492,exploring-jesus,21,21,0,35
chokwe-congo,23491,meaning-and-purpose,18,18,0,35
chokwe-congo,23491,hope-and-perseverance,16,16,0,35
chokwe-congo,23491,love-and-belonging,12,12,0,35
chokwe-congo,23491,forgiveness-and-new-beginnings,7,7,0,35
chokwe-congo,23491,exploring-jesus,21,21,0,35
chol-tumbala,8315,meaning-and-purpose,18,18,0,35
chol-tumbala,8315,hope-and-perseverance,16,16,0,35
chol-tumbala,8315,love-and-belonging,12,12,0,35
chol-tumbala,8315,forgiveness-and-new-beginnings,7,7,0,35
chol-tumbala,8315,exploring-jesus,21,21,0,35
chonyi,7343,meaning-and-purpose,18,18,0,39
chonyi,7343,hope-and-perseverance,17,17,0,39
chonyi,7343,love-and-belonging,14,14,0,39
chonyi,7343,forgiveness-and-new-beginnings,10,10,0,39
chonyi,7343,exploring-jesus,23,23,0,39
chopi,8420,meaning-and-purpose,18,18,0,35
chopi,8420,hope-and-perseverance,16,16,0,35
chopi,8420,love-and-belonging,12,12,0,35
chopi,8420,forgiveness-and-new-beginnings,7,7,0,35
chopi,8420,exploring-jesus,21,21,0,35
chumburung,5232,meaning-and-purpose,18,18,0,35
chumburung,5232,hope-and-perseverance,16,16,0,35
chumburung,5232,love-and-belonging,12,12,0,35
chumburung,5232,forgiveness-and-new-beginnings,7,7,0,35
chumburung,5232,exploring-jesus,21,21,0,35
churahi,5647,meaning-and-purpose,18,18,0,35
churahi,5647,hope-and-perseverance,16,16,0,35
churahi,5647,love-and-belonging,12,12,0,35
churahi,5647,forgiveness-and-new-beginnings,7,7,0,35
churahi,5647,exploring-jesus,21,21,0,35
chuukese,139129,meaning-and-purpose,18,18,0,35
chuukese,139129,hope-and-perseverance,16,16,0,35
chuukese,139129,love-and-belonging,12,12,0,35
chuukese,139129,forgiveness-and-new-beginnings,7,7,0,35
chuukese,139129,exploring-jesus,21,21,0,35
chuvash,18574,meaning-and-purpose,18,18,0,35
chuvash,18574,hope-and-perseverance,16,16,0,35
chuvash,18574,love-and-belonging,12,12,0,35
chuvash,18574,forgiveness-and-new-beginnings,7,7,0,35
chuvash,18574,exploring-jesus,21,21,0,35
chwabo,8426,meaning-and-purpose,18,18,0,35
chwabo,8426,hope-and-perseverance,16,16,0,35
chwabo,8426,love-and-belonging,12,12,0,35
chwabo,8426,forgiveness-and-new-beginnings,7,7,0,35
chwabo,8426,exploring-jesus,21,21,0,35
cia-cia,17626,meaning-and-purpose,18,18,0,35
cia-cia,17626,hope-and-perseverance,16,16,0,35
cia-cia,17626,love-and-belonging,12,12,0,35
cia-cia,17626,forgiveness-and-new-beginnings,7,7,0,35
cia-cia,17626,exploring-jesus,21,21,0,35
cirebon,19766,meaning-and-purpose,18,18,0,35
cirebon,19766,hope-and-perseverance,16,16,0,35
cirebon,19766,love-and-belonging,12,12,0,35
cirebon,19766,forgiveness-and-new-beginnings,7,7,0,35
cirebon,19766,exploring-jesus,21,21,0,35
cishingini,9316,meaning-and-purpose,18,18,0,35
cishingini,9316,hope-and-perseverance,16,16,0,35
cishingini,9316,love-and-belonging,12,12,0,35
cishingini,9316,forgiveness-and-new-beginnings,7,7,0,35
cishingini,9316,exploring-jesus,21,21,0,35
clela,23874,meaning-and-purpose,18,18,0,35
clela,23874,hope-and-perseverance,16,16,0,35
clela,23874,love-and-belonging,12,12,0,35
clela,23874,forgiveness-and-new-beginnings,7,7,0,35
clela,23874,exploring-jesus,21,21,0,35
cofan,184472,meaning-and-purpose,18,18,0,35
cofan,184472,hope-and-perseverance,16,16,0,35
cofan,184472,love-and-belonging,12,12,0,35
cofan,184472,forgiveness-and-new-beginnings,7,7,0,35
cofan,184472,exploring-jesus,21,21,0,35
cogui,23924,meaning-and-purpose,18,18,0,35
cogui,23924,hope-and-perseverance,16,16,0,35
cogui,23924,love-and-belonging,12,12,0,35
cogui,23924,forgiveness-and-new-beginnings,7,7,0,35
cogui,23924,exploring-jesus,21,21,0,35
col,141796,meaning-and-purpose,18,18,0,35
col,141796,hope-and-perseverance,16,16,0,35
col,141796,love-and-belonging,12,12,0,35
col,141796,forgiveness-and-new-beginnings,7,7,0,35
col,141796,exploring-jesus,21,21,0,35
colombian-sign-language,4247,meaning-and-purpose,0,0,0,1
colombian-sign-language,4247,hope-and-perseverance,0,0,0,1
colombian-sign-language,4247,love-and-belonging,0,0,0,1
colombian-sign-language,4247,forgiveness-and-new-beginnings,0,0,0,1
colombian-sign-language,4247,exploring-jesus,1,1,0,1
comorian-shingazidja,15903,meaning-and-purpose,18,18,0,35
comorian-shingazidja,15903,hope-and-perseverance,16,16,0,35
comorian-shingazidja,15903,love-and-belonging,12,12,0,35
comorian-shingazidja,15903,forgiveness-and-new-beginnings,7,7,0,35
comorian-shingazidja,15903,exploring-jesus,21,21,0,35
cook-islands-maori,176906,meaning-and-purpose,18,18,0,35
cook-islands-maori,176906,hope-and-perseverance,16,16,0,35
cook-islands-maori,176906,love-and-belonging,12,12,0,35
cook-islands-maori,176906,forgiveness-and-new-beginnings,7,7,0,35
cook-islands-maori,176906,exploring-jesus,21,21,0,35
cora,8323,meaning-and-purpose,18,18,0,35
cora,8323,hope-and-perseverance,16,16,0,35
cora,8323,love-and-belonging,12,12,0,35
cora,8323,forgiveness-and-new-beginnings,7,7,0,35
cora,8323,exploring-jesus,21,21,0,35
costa-rican-sign-language,4394,meaning-and-purpose,0,0,0,1
costa-rican-sign-language,4394,hope-and-perseverance,0,0,0,1
costa-rican-sign-language,4394,love-and-belonging,0,0,0,1
costa-rican-sign-language,4394,forgiveness-and-new-beginnings,0,0,0,1
costa-rican-sign-language,4394,exploring-jesus,1,1,0,1
cree-western,3087,meaning-and-purpose,18,18,0,35
cree-western,3087,hope-and-perseverance,16,16,0,35
cree-western,3087,love-and-belonging,12,12,0,35
cree-western,3087,forgiveness-and-new-beginnings,7,7,0,35
cree-western,3087,exploring-jesus,21,21,0,35
crimean-tatar,22335,meaning-and-purpose,18,18,0,35
crimean-tatar,22335,hope-and-perseverance,16,16,0,35
crimean-tatar,22335,love-and-belonging,12,12,0,35
crimean-tatar,22335,forgiveness-and-new-beginnings,7,7,0,35
crimean-tatar,22335,exploring-jesus,21,21,0,35
crioulo-upper-guinea,5059,meaning-and-purpose,21,21,0,60
crioulo-upper-guinea,5059,hope-and-perseverance,21,20,1,61
crioulo-upper-guinea,5059,love-and-belonging,25,24,1,61
crioulo-upper-guinea,5059,forgiveness-and-new-beginnings,19,19,0,60
crioulo-upper-guinea,5059,exploring-jesus,36,36,0,60
croatian,1109,meaning-and-purpose,42,42,0,103
croatian,1109,hope-and-perseverance,42,41,1,104
croatian,1109,love-and-belonging,44,42,2,105
croatian,1109,forgiveness-and-new-beginnings,26,25,1,104
croatian,1109,exploring-jesus,52,52,0,103
csango,108102,meaning-and-purpose,18,18,0,36
csango,108102,hope-and-perseverance,16,16,0,36
csango,108102,love-and-belonging,12,12,0,36
csango,108102,forgiveness-and-new-beginnings,7,7,0,36
csango,108102,exploring-jesus,22,22,0,36
cubeo,1592,meaning-and-purpose,18,18,0,35
cubeo,1592,hope-and-perseverance,16,16,0,35
cubeo,1592,love-and-belonging,12,12,0,35
cubeo,1592,forgiveness-and-new-beginnings,7,7,0,35
cubeo,1592,exploring-jesus,21,21,0,35
cuicateco-tepeuxila,8284,meaning-and-purpose,18,18,0,35
cuicateco-tepeuxila,8284,hope-and-perseverance,16,16,0,35
cuicateco-tepeuxila,8284,love-and-belonging,12,12,0,35
cuicateco-tepeuxila,8284,forgiveness-and-new-beginnings,7,7,0,35
cuicateco-tepeuxila,8284,exploring-jesus,21,21,0,35
cun,3792,meaning-and-purpose,18,18,0,35
cun,3792,hope-and-perseverance,16,16,0,35
cun,3792,love-and-belonging,12,12,0,35
cun,3792,forgiveness-and-new-beginnings,7,7,0,35
cun,3792,exploring-jesus,21,21,0,35
curripaco,141382,meaning-and-purpose,18,18,0,35
curripaco,141382,hope-and-perseverance,16,16,0,35
curripaco,141382,love-and-belonging,12,12,0,35
curripaco,141382,forgiveness-and-new-beginnings,7,7,0,35
curripaco,141382,exploring-jesus,21,21,0,35
cuyonon,12773,meaning-and-purpose,18,18,0,35
cuyonon,12773,hope-and-perseverance,16,16,0,35
cuyonon,12773,love-and-belonging,12,12,0,35
cuyonon,12773,forgiveness-and-new-beginnings,7,7,0,35
cuyonon,12773,exploring-jesus,21,21,0,35
czech,4432,meaning-and-purpose,45,45,0,120
czech,4432,hope-and-perseverance,47,46,1,121
czech,4432,love-and-belonging,51,49,2,122
czech,4432,forgiveness-and-new-beginnings,31,30,1,121
czech,4432,exploring-jesus,65,65,0,120
daani,185232,meaning-and-purpose,18,18,0,35
daani,185232,hope-and-perseverance,16,16,0,35
daani,185232,love-and-belonging,12,12,0,35
daani,185232,forgiveness-and-new-beginnings,7,7,0,35
daani,185232,exploring-jesus,21,21,0,35
daasanach,97941,meaning-and-purpose,18,18,0,35
daasanach,97941,hope-and-perseverance,16,16,0,35
daasanach,97941,love-and-belonging,12,12,0,35
daasanach,97941,forgiveness-and-new-beginnings,7,7,0,35
daasanach,97941,exploring-jesus,21,21,0,35
daba,2865,meaning-and-purpose,18,18,0,35
daba,2865,hope-and-perseverance,16,16,0,35
daba,2865,love-and-belonging,12,12,0,35
daba,2865,forgiveness-and-new-beginnings,7,7,0,35
daba,2865,exploring-jesus,21,21,0,35
dadeldhureli,53355,meaning-and-purpose,18,18,0,35
dadeldhureli,53355,hope-and-perseverance,16,16,0,35
dadeldhureli,53355,love-and-belonging,12,12,0,35
dadeldhureli,53355,forgiveness-and-new-beginnings,7,7,0,35
dadeldhureli,53355,exploring-jesus,21,21,0,35
dadiya,10292,meaning-and-purpose,18,18,0,35
dadiya,10292,hope-and-perseverance,16,16,0,35
dadiya,10292,love-and-belonging,12,12,0,35
dadiya,10292,forgiveness-and-new-beginnings,7,7,0,35
dadiya,10292,exploring-jesus,21,21,0,35
dagaari-northern,22197,meaning-and-purpose,0,0,0,0
dagaari-northern,22197,hope-and-perseverance,0,0,0,0
dagaari-northern,22197,love-and-belonging,0,0,0,0
dagaari-northern,22197,forgiveness-and-new-beginnings,0,0,0,0
dagaari-northern,22197,exploring-jesus,0,0,0,0
dagaari-southern,5188,meaning-and-purpose,18,18,0,35
dagaari-southern,5188,hope-and-perseverance,16,16,0,35
dagaari-southern,5188,love-and-belonging,12,12,0,35
dagaari-southern,5188,forgiveness-and-new-beginnings,7,7,0,35
dagaari-southern,5188,exploring-jesus,21,21,0,35
dagara,116416,meaning-and-purpose,18,18,0,35
dagara,116416,hope-and-perseverance,16,16,0,35
dagara,116416,love-and-belonging,12,12,0,35
dagara,116416,forgiveness-and-new-beginnings,7,7,0,35
dagara,116416,exploring-jesus,21,21,0,35
dagbanli,184814,meaning-and-purpose,18,18,0,39
dagbanli,184814,hope-and-perseverance,17,17,0,39
dagbanli,184814,love-and-belonging,14,14,0,39
dagbanli,184814,forgiveness-and-new-beginnings,10,10,0,39
dagbanli,184814,exploring-jesus,23,23,0,39
dan,5462,meaning-and-purpose,18,18,0,39
dan,5462,hope-and-perseverance,17,17,0,39
dan,5462,love-and-belonging,14,14,0,39
dan,5462,forgiveness-and-new-beginnings,10,10,0,39
dan,5462,exploring-jesus,23,23,0,39
dangali-tharu,185063,meaning-and-purpose,18,18,0,35
dangali-tharu,185063,hope-and-perseverance,16,16,0,35
dangali-tharu,185063,love-and-belonging,12,12,0,35
dangali-tharu,185063,forgiveness-and-new-beginnings,7,7,0,35
dangali-tharu,185063,exploring-jesus,21,21,0,35
dangi,22682,meaning-and-purpose,18,18,0,35
dangi,22682,hope-and-perseverance,16,16,0,35
dangi,22682,love-and-belonging,12,12,0,35
dangi,22682,forgiveness-and-new-beginnings,7,7,0,35
dangi,22682,exploring-jesus,21,21,0,35
dani-western,16447,meaning-and-purpose,18,18,0,35
dani-western,16447,hope-and-perseverance,16,16,0,35
dani-western,16447,love-and-belonging,12,12,0,35
dani-western,16447,forgiveness-and-new-beginnings,7,7,0,35
dani-western,16447,exploring-jesus,21,21,0,35
danish,4454,meaning-and-purpose,18,18,0,46
danish,4454,hope-and-perseverance,17,16,1,47
danish,4454,love-and-belonging,24,23,1,47
danish,4454,forgiveness-and-new-beginnings,17,17,0,46
danish,4454,exploring-jesus,14,14,0,46
dano,139511,meaning-and-purpose,18,18,0,35
dano,139511,hope-and-perseverance,16,16,0,35
dano,139511,love-and-belonging,12,12,0,35
dano,139511,forgiveness-and-new-beginnings,7,7,0,35
dano,139511,exploring-jesus,21,21,0,35
darchuleli,111588,meaning-and-purpose,18,18,0,35
darchuleli,111588,hope-and-perseverance,16,16,0,35
darchuleli,111588,love-and-belonging,12,12,0,35
darchuleli,111588,forgiveness-and-new-beginnings,7,7,0,35
darchuleli,111588,exploring-jesus,21,21,0,35
dargin,20644,meaning-and-purpose,18,18,0,35
dargin,20644,hope-and-perseverance,16,16,0,35
dargin,20644,love-and-belonging,12,12,0,35
dargin,20644,forgiveness-and-new-beginnings,7,7,0,35
dargin,20644,exploring-jesus,21,21,0,35
dari,53400,meaning-and-purpose,25,25,0,78
dari,53400,hope-and-perseverance,32,31,1,79
dari,53400,love-and-belonging,29,27,2,80
dari,53400,forgiveness-and-new-beginnings,19,18,1,79
dari,53400,exploring-jesus,52,52,0,78
datooga,14081,meaning-and-purpose,18,18,0,35
datooga,14081,hope-and-perseverance,16,16,0,35
datooga,14081,love-and-belonging,12,12,0,35
datooga,14081,forgiveness-and-new-beginnings,7,7,0,35
datooga,14081,exploring-jesus,21,21,0,35
daur,3786,meaning-and-purpose,18,18,0,35
daur,3786,hope-and-perseverance,16,16,0,35
daur,3786,love-and-belonging,12,12,0,35
daur,3786,forgiveness-and-new-beginnings,7,7,0,35
daur,3786,exploring-jesus,21,21,0,35
davik-kui,185003,meaning-and-purpose,18,18,0,35
davik-kui,185003,hope-and-perseverance,16,16,0,35
davik-kui,185003,love-and-belonging,12,12,0,35
davik-kui,185003,forgiveness-and-new-beginnings,7,7,0,35
davik-kui,185003,exploring-jesus,21,21,0,35
dawro,4633,meaning-and-purpose,18,18,0,35
dawro,4633,hope-and-perseverance,16,16,0,35
dawro,4633,love-and-belonging,12,12,0,35
dawro,4633,forgiveness-and-new-beginnings,7,7,0,35
dawro,4633,exploring-jesus,21,21,0,35
dayak-ngaju,172218,meaning-and-purpose,18,18,0,35
dayak-ngaju,172218,hope-and-perseverance,16,16,0,35
dayak-ngaju,172218,love-and-belonging,12,12,0,35
dayak-ngaju,172218,forgiveness-and-new-beginnings,7,7,0,35
dayak-ngaju,172218,exploring-jesus,21,21,0,35
daza,3299,meaning-and-purpose,18,18,0,35
daza,3299,hope-and-perseverance,16,16,0,35
daza,3299,love-and-belonging,12,12,0,35
daza,3299,forgiveness-and-new-beginnings,7,7,0,35
daza,3299,exploring-jesus,21,21,0,35
deccani,22685,meaning-and-purpose,18,18,0,35
deccani,22685,hope-and-perseverance,16,16,0,35
deccani,22685,love-and-belonging,12,12,0,35
deccani,22685,forgiveness-and-new-beginnings,7,7,0,35
deccani,22685,exploring-jesus,21,21,0,35
deg,144593,meaning-and-purpose,18,18,0,39
deg,144593,hope-and-perseverance,17,17,0,39
deg,144593,love-and-belonging,14,14,0,39
deg,144593,forgiveness-and-new-beginnings,10,10,0,39
deg,144593,exploring-jesus,23,23,0,39
dei,140356,meaning-and-purpose,18,18,0,35
dei,140356,hope-and-perseverance,16,16,0,35
dei,140356,love-and-belonging,12,12,0,35
dei,140356,forgiveness-and-new-beginnings,7,7,0,35
dei,140356,exploring-jesus,21,21,0,35
dendi-djougou,53326,meaning-and-purpose,18,18,0,35
dendi-djougou,53326,hope-and-perseverance,16,16,0,35
dendi-djougou,53326,love-and-belonging,12,12,0,35
dendi-djougou,53326,forgiveness-and-new-beginnings,7,7,0,35
dendi-djougou,53326,exploring-jesus,21,21,0,35
dendi-malanville,1344,meaning-and-purpose,18,18,0,35
dendi-malanville,1344,hope-and-perseverance,16,16,0,35
dendi-malanville,1344,love-and-belonging,12,12,0,35
dendi-malanville,1344,forgiveness-and-new-beginnings,7,7,0,35
dendi-malanville,1344,exploring-jesus,21,21,0,35
dene,97745,meaning-and-purpose,18,18,0,35
dene,97745,hope-and-perseverance,16,16,0,35
dene,97745,love-and-belonging,12,12,0,35
dene,97745,forgiveness-and-new-beginnings,7,7,0,35
dene,97745,exploring-jesus,21,21,0,35
deori,140367,meaning-and-purpose,18,18,0,35
deori,140367,hope-and-perseverance,16,16,0,35
deori,140367,love-and-belonging,12,12,0,35
deori,140367,forgiveness-and-new-beginnings,7,7,0,35
deori,140367,exploring-jesus,21,21,0,35
dera,19822,meaning-and-purpose,18,18,0,35
dera,19822,hope-and-perseverance,16,16,0,35
dera,19822,love-and-belonging,12,12,0,35
dera,19822,forgiveness-and-new-beginnings,7,7,0,35
dera,19822,exploring-jesus,21,21,0,35
dersim-zazaki,22684,meaning-and-purpose,18,18,0,35
dersim-zazaki,22684,hope-and-perseverance,16,16,0,35
dersim-zazaki,22684,love-and-belonging,12,12,0,35
dersim-zazaki,22684,forgiveness-and-new-beginnings,7,7,0,35
dersim-zazaki,22684,exploring-jesus,21,21,0,35
desia,20863,meaning-and-purpose,18,18,0,35
desia,20863,hope-and-perseverance,16,16,0,35
desia,20863,love-and-belonging,12,12,0,35
desia,20863,forgiveness-and-new-beginnings,7,7,0,35
desia,20863,exploring-jesus,21,21,0,35
dhatki,10529,meaning-and-purpose,23,23,0,56
dhatki,10529,hope-and-perseverance,26,26,0,56
dhatki,10529,love-and-belonging,20,19,1,57
dhatki,10529,forgiveness-and-new-beginnings,10,9,1,57
dhatki,10529,exploring-jesus,37,37,0,56
dhimal,140205,meaning-and-purpose,18,18,0,35
dhimal,140205,hope-and-perseverance,16,16,0,35
dhimal,140205,love-and-belonging,12,12,0,35
dhimal,140205,forgiveness-and-new-beginnings,7,7,0,35
dhimal,140205,exploring-jesus,21,21,0,35
dhivehi,53287,meaning-and-purpose,27,27,0,68
dhivehi,53287,hope-and-perseverance,27,26,1,69
dhivehi,53287,love-and-belonging,25,24,1,69
dhivehi,53287,forgiveness-and-new-beginnings,22,22,0,68
dhivehi,53287,exploring-jesus,36,36,0,68
dhodia,6548,meaning-and-purpose,19,19,0,36
dhodia,6548,hope-and-perseverance,16,16,0,36
dhodia,6548,love-and-belonging,13,13,0,36
dhodia,6548,forgiveness-and-new-beginnings,7,7,0,36
dhodia,6548,exploring-jesus,21,21,0,36
dhopadhola,20521,meaning-and-purpose,18,18,0,35
dhopadhola,20521,hope-and-perseverance,16,16,0,35
dhopadhola,20521,love-and-belonging,12,12,0,35
dhopadhola,20521,forgiveness-and-new-beginnings,7,7,0,35
dhopadhola,20521,exploring-jesus,21,21,0,35
dhundari,24343,meaning-and-purpose,23,23,0,56
dhundari,24343,hope-and-perseverance,26,26,0,56
dhundari,24343,love-and-belonging,20,19,1,57
dhundari,24343,forgiveness-and-new-beginnings,10,9,1,57
dhundari,24343,exploring-jesus,37,37,0,56
dibali,184541,meaning-and-purpose,18,18,0,35
dibali,184541,hope-and-perseverance,16,16,0,35
dibali,184541,love-and-belonging,12,12,0,35
dibali,184541,forgiveness-and-new-beginnings,7,7,0,35
dibali,184541,exploring-jesus,21,21,0,35
dida-yocoboue,16052,meaning-and-purpose,18,18,0,35
dida-yocoboue,16052,hope-and-perseverance,16,16,0,35
dida-yocoboue,16052,love-and-belonging,12,12,0,35
dida-yocoboue,16052,forgiveness-and-new-beginnings,7,7,0,35
dida-yocoboue,16052,exploring-jesus,21,21,0,35
didinga,13644,meaning-and-purpose,18,18,0,35
didinga,13644,hope-and-perseverance,16,16,0,35
didinga,13644,love-and-belonging,12,12,0,35
didinga,13644,forgiveness-and-new-beginnings,7,7,0,35
didinga,13644,exploring-jesus,21,21,0,35
digaro-mishmi,144716,meaning-and-purpose,18,18,0,35
digaro-mishmi,144716,hope-and-perseverance,16,16,0,35
digaro-mishmi,144716,love-and-belonging,12,12,0,35
digaro-mishmi,144716,forgiveness-and-new-beginnings,7,7,0,35
digaro-mishmi,144716,exploring-jesus,21,21,0,35
digo,7176,meaning-and-purpose,18,18,0,35
digo,7176,hope-and-perseverance,16,16,0,35
digo,7176,love-and-belonging,12,12,0,35
digo,7176,forgiveness-and-new-beginnings,7,7,0,35
digo,7176,exploring-jesus,21,21,0,35
dijim-cham,53395,meaning-and-purpose,18,18,0,35
dijim-cham,53395,hope-and-perseverance,16,16,0,35
dijim-cham,53395,love-and-belonging,12,12,0,35
dijim-cham,53395,forgiveness-and-new-beginnings,7,7,0,35
dijim-cham,53395,exploring-jesus,21,21,0,35
dimasa,19652,meaning-and-purpose,18,18,0,35
dimasa,19652,hope-and-perseverance,16,16,0,35
dimasa,19652,love-and-belonging,12,12,0,35
dimasa,19652,forgiveness-and-new-beginnings,7,7,0,35
dimasa,19652,exploring-jesus,21,21,0,35
dime,140225,meaning-and-purpose,18,18,0,35
dime,140225,hope-and-perseverance,16,16,0,35
dime,140225,love-and-belonging,12,12,0,35
dime,140225,forgiveness-and-new-beginnings,7,7,0,35
dime,140225,exploring-jesus,21,21,0,35
dinka-agar-bor,139058,meaning-and-purpose,19,19,0,47
dinka-agar-bor,139058,hope-and-perseverance,19,18,1,48
dinka-agar-bor,139058,love-and-belonging,20,19,1,48
dinka-agar-bor,139058,forgiveness-and-new-beginnings,13,13,0,47
dinka-agar-bor,139058,exploring-jesus,26,26,0,47
dinka-northeastern-padang,24267,meaning-and-purpose,19,19,0,47
dinka-northeastern-padang,24267,hope-and-perseverance,19,18,1,48
dinka-northeastern-padang,24267,love-and-belonging,20,19,1,48
dinka-northeastern-padang,24267,forgiveness-and-new-beginnings,13,13,0,47
dinka-northeastern-padang,24267,exploring-jesus,26,26,0,47
