languageId,coreLanguageId,audioLanguageSlug,canonicalEnglishName,canonicalNameLocales,legacyEnglishNameMirror,bcp47,iso3,source,deletedAt,syncedAt,rawDubRows,rawVideos,rawLeafVideos,rawCollectionVideos,rawSeriesVideos,rawVideosWithDeclaredSource,publishedVideosWithDeclaredSource,publishedLeafDeclaredSources,publishedLeafHls,publishedLeafMux,publishedLeafHlsOnly,publishedCollectionDeclaredSources,publishedSeriesDeclaredSources,watchUnrestrictedPublishedLeafDeclared,curatedDeclaredLeafReferences,approvedCuratedDeclaredLeafReferences,curatedEditorialChoicesWithDeclaredLeafSource,approvedEditorialChoicesWithDeclaredLeafSource,uncuratedDeclaredLeafVideos,manifest_pass,manifest_failed,currentWebDisplayLocale,priorCurrentRecommendationStartUnique,priorCurrentRecommendationEligibleIdCeiling,rawLeafInventoryMeaning
cmok1q9ay01p8qsv1dlmj1gq9,144210,manobo-western-bukidnon,"Manobo, Western Bukidnon",en,"Manobo, Western Bukidnon",mbb,mbb,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkxfws03qxqscc1yvd2qaz,5038,mansoanka,Mansoanka,en,Mansoanka,msw,msw,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl1k2l04rcqsccsso0rfrb,8456,manyika,Manyika,en,Manyika,mxc,mxc,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkwan503giqscc45na3b9v,4031,maonan,Maonan,en,Maonan,mmd,mmd,core,,2026-09-03T07:00:06.934937+00:00,75,75,62,13,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl1shl04tjqsccabjheq1p,9198,maori,Maori,en|mi,Maori,mi,mri,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,mi,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokkzwz404cnqscc6gh18myu,644,mapudungun,Mapudungun,en,Mapudungun,arn,arn,core,,2026-09-03T07:00:06.934937+00:00,105,105,86,19,0,86,86,86,86,86,0,0,0,86,48,46,48,46,38,0,0,en,42,84,declared metadata; canonical identity and stream health not guaranteed
cmok1qbek01pqqsv17zngjby7,144295,maquiritari,Maquiritari,en,Maquiritari,mch,mch,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmokkv0wt0352qsccobao801t,24410,marakwet,Marakwet,en,Marakwet,enb,enb,core,,2026-09-03T07:00:06.934937+00:00,132,132,116,15,1,116,116,116,116,116,0,0,0,116,67,63,57,54,49,0,0,en,53,116,declared metadata; canonical identity and stream health not guaranteed
cmokkpwts01w0qsccw0arvmh1,184815,maram-naga,Maram Naga,en,Maram Naga,nma,nma,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmok1l85p00i5qsv1ef4ghg9o,12624,maranao,Maranao,en,Maranao,mrw,mrw,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkzigi049mqsccmlkcryeg,6174,marathi,Marathi,en|mr,Marathi,mr,mar,core,,2026-09-03T07:00:06.934937+00:00,325,325,294,26,5,294,294,294,294,294,0,0,0,294,132,124,110,104,162,0,0,mr,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokkvukp03ceqsccbwqvfgq7,3534,marba,Marba,en,Marba,mpg,mpg,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkuf6602zoqscce4w5qai3,23800,mardini,Mardini,ar-ayp|en,Mardini,ar-ayp,ayp,core,,2026-09-03T07:00:06.934937+00:00,105,105,86,19,0,86,86,86,86,86,0,0,0,86,48,46,48,46,38,0,0,ar,42,84,declared metadata; canonical identity and stream health not guaranteed
cmokl1x7c04uoqsccuf7tqr4u,9495,marghi-central,Marghi Central,en,Marghi Central,mrt,mrt,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1mg8x00t6qsv1sr70ph70,139128,margi-south,Margi South,en,Margi South,mfm,mfm,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkq50x01xyqscco8qdespw,18489,mari-low,"Mari, Low",en|mhr,"Mari, Low",mhr,mhr,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkzixl049rqsccdcxta1zc,6178,maria,Maria,en,Maria,mrr,mrr,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl01n304dvqsccqlc29f24,6558,maria-dandami,"Maria, Dandami",en,"Maria, Dandami",daq,daq,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1ngz8011xqsv1o56jgc1b,140520,markweeta,Markweeta,en,Markweeta,enb,enb,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1jn180046qsv1dybpvmzw,101788,marma,Marma,en,Marma,rmz,rmz,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl2kqz050bqscc2fodpr9o,99303,maro,Maro,en,Maro,liq,liq,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl0vh504leqsccrpv98ykb,7889,marshallese,Marshallese,en|mh,Marshallese,mh,mah,core,,2026-09-03T07:00:06.934937+00:00,105,105,86,19,0,86,86,86,86,86,0,0,0,86,48,46,48,46,38,0,0,mh,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokkzk8704a4qscciqpg3jif,6209,marwari,Marwari,en,Marwari,rwr,rwr,core,,2026-09-03T07:00:06.934937+00:00,92,92,76,15,1,76,76,76,76,76,0,0,0,76,48,46,36,35,28,0,0,en,34,76,declared metadata; canonical identity and stream health not guaranteed
cmok1jyc0006vqsv12zn8gsmz,10527,marwari-northern,"Marwari, Northern",en,"Marwari, Northern",mve,mve,core,,2026-09-03T07:00:06.934937+00:00,75,75,61,14,0,61,61,61,61,61,0,0,0,61,34,33,34,33,27,0,0,en,32,61,declared metadata; canonical identity and stream health not guaranteed
cmok1jynt006yqsv1o28y3usp,10528,marwari-southern,"Marwari, Southern",en,"Marwari, Southern",mve,mve,core,,2026-09-03T07:00:06.934937+00:00,132,132,116,15,1,116,116,116,116,116,0,0,0,116,67,63,57,54,49,0,0,en,53,116,declared metadata; canonical identity and stream health not guaranteed
cmokkvu8t03cbqscczwcies12,3531,masalit,Masalit,en,Masalit,mls,mls,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkv45c035tqsccqy7cqsjx,2538,masana,Masana,en,Masana,mcn,mcn,core,,2026-09-03T07:00:06.934937+00:00,82,82,67,14,1,67,67,67,67,67,0,0,0,67,39,38,39,38,28,0,0,en,37,67,declared metadata; canonical identity and stream health not guaranteed
cmok1l7rj00i2qsv1yph1qyfy,12622,masbatenyo,Masbatenyo,en,Masbatenyo,msb,msb,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkuqia032iqsccqiidfd68,24142,mashami-chagga,Mashami-Chagga,en,Mashami-Chagga,jmc,jmc,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokksrid02l8qscczbrdkbhr,20919,mashi,Mashi,en,Mashi,shr,shr,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokktyri02w1qsccr10588zz,23196,masikoro,Masikoro,en,Masikoro,msh,msh,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmok1o6ad017yqsv1zp0vzm33,141436,maskelynes,Maskelynes,en,Maskelynes,klv,klv,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1jnet0049qsv1nvbfmj0s,101827,matal,Matal,en,Matal,mfh,mfh,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1p3v301fdqsv1bhonrkdd,14255,matengo,Matengo,en,Matengo,mgv,mgv,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1qhzt01reqsv1ky8ocu07,144465,mato,Mato,en,Mato,met,met,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1rz3t0244qsv16u7vasjn,1604,matses,Matses,en,Matses,mcf,mcf,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1srte02atqsv11vzrmzxp,173888,matsigenka,Matsigenka,en,Matsigenka,mcb,mcb,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1p3j801faqsv1v4kprus5,14254,matumbi,Matumbi,en,Matumbi,mgw,mgw,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmok1rbmu01ylqsv1o8fwgzj7,152300,mawae,Mawae,en,Mawae,zia,zia,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmokkrl5t02ahqsccakkjt7b3,19988,mawchi,Mawchi,en,Mawchi,mke,mke,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1s1mx024pqsv17hh8gfp0,1608,maxakali,Maxakali,en,Maxakali,mbl,mbl,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkswnx02miqsccmdce1kzl,21012,mayan,Mayan,en,Mayan,yua,yua,core,,2026-09-03T07:00:06.934937+00:00,148,148,130,16,2,130,130,130,130,130,0,0,0,130,80,75,58,55,50,0,0,en,54,130,declared metadata; canonical identity and stream health not guaranteed
cmok1p0wc01epqsv1gcfns1wr,142395,mayangna,Mayangna,en,Mayangna,yan,yan,core,,2026-09-03T07:00:06.934937+00:00,78,78,63,15,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1rdd801z0qsv16ahfsxos,15329,mayogo,Mayogo,en,Mayogo,mdm,mdm,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1t1ba02d3qsv1o89prn9w,176144,mazagway-hidi,Mazagway-Hidi,en,Mazagway-Hidi,dkx,dkx,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl195c04otqscctmyx9oa1,8241,mazahua,Mazahua,en,Mazahua,maz,maz,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl05nu04exqscc7xcz39lo,6793,mazanderani,Mazanderani,en,Mazanderani,mzn,mzn,core,,2026-09-03T07:00:06.934937+00:00,67,67,54,12,1,54,54,54,54,54,0,0,0,54,32,29,31,28,22,0,0,en,28,54,declared metadata; canonical identity and stream health not guaranteed
cmokl19j504owqsccfrhyblm0,8245,mazateco-huautla-de-jimenez,"Mazateco, Huautla De Jimenez",en,"Mazateco, Huautla De Jimenez",mau,mau,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1qip301rkqsv1oggqku9l,144472,mba,Mba,en,Mba,mfc,mfc,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkrk4d02a9qsccjtef3bt7,19953,mbala,Mbala,en,Mbala,mdp,mdp,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1pmmo01jtqsv1oe8v4ph5,143356,mbandja,Mbandja,en,Mbandja,zmz,zmz,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmok1jnqk004cqsv1cags37m3,101833,mbe,Mbe,en,Mbe,mfo,mfo,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmok1jeci0023qsv1r40ckqqm,100953,mbelime,Mbelime,en,Mbelime,mql,mql,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl1w6d04ufqsccowgs4l17,9473,mbembe-cross-river,"Mbembe, Cross River",en,"Mbembe, Cross River",mfn,mfn,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokku0x302wlqsccctmub96h,2329,mbembe-tigon,"Mbembe, Tigon",en,"Mbembe, Tigon",nza,nza,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmokkwlnc03j7qscc7b15m14b,4336,mbosi,Mbosi,en,Mbosi,mdw,mdw,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1qmh201shqsv1ckzc7ivk,144632,mbugwe,Mbugwe,en,Mbugwe,mgz,mgz,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1je0z0020qsv1gk7x5aoi,100947,mbuko,Mbuko,en,Mbuko,mqb,mqb,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkz1q2045eqscc12csstjm,570,mbukushu,Mbukushu,en,Mbukushu,mhw,mhw,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl1wi104uiqsccso0tb29p,9490,mbula,Mbula,en,Mbula,mbu,mbu,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmok1kipf00bxqsv1pknzfgf8,11668,medlpa,Medlpa,en,Medlpa,med,med,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkvl8h03a0qsccs17ee9wz,2871,medumba,Medumba,byv|en,Medumba,byv,byv,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1qk1w01rwqsv123n8vswe,144517,meen,Me'En,en,Me'En,mym,mym,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1pzdv01mtqsv1xs9jd16k,143789,meitei,Meitei,en|mni,Meitei,mni,mni,core,,2026-09-03T07:00:06.934937+00:00,151,151,131,18,2,131,131,131,131,131,0,0,0,131,81,76,59,56,50,0,0,en,55,131,declared metadata; canonical identity and stream health not guaranteed
cmok1qhmo01rbqsv1bistftrb,144461,mekeo,Mekeo,en,Mekeo,mek,mek,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1qg9o01qzqsv1o13ushqd,144425,mele-fila,Mele-Fila,en,Mele-Fila,mxe,mxe,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1jmc20040qsv1uu5twp8z,101718,melpa,Melpa,en,Melpa,med,med,core,,2026-09-03T07:00:06.934937+00:00,78,78,63,15,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmokl0mdz04j4qsccol75sq3m,7577,mende,Mende,en,Mende,men,men,core,,2026-09-03T07:00:06.934937+00:00,126,126,105,19,2,105,105,105,105,105,0,0,0,105,65,62,53,51,40,0,0,en,47,103,declared metadata; canonical identity and stream health not guaranteed
cmok1taxt02fbqsv1zfopf1cu,17797,mentawai,Mentawai,en,Mentawai,mwv,mwv,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokksuxk02m3qsccy83ydibw,20977,mephaa,Me'phaa,en,Me'phaa,tcf,tcf,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkq3if01xkqsccs7388369,184853,mephaa-de-acatapec,Me'Phaa De Acatapec,en,Me'Phaa De Acatapec,tpx,tpx,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkpzh101wnqsccyxw95bm0,184831,mephaa-de-huitzapula,Me'Phaa De Huitzapula,en,Me'Phaa De Huitzapula,tcf,tcf,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1jhut002xqsv1ody277dq,101396,meqa,Meqa,en,Meqa,mvz,mvz,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1jmpk0043qsv1mvykyrv2,101729,merey,Merey,en,Merey,meq,meq,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl2qn3051qqsccpkszffdt,99886,merwari,Merwari,en,Merwari,wry,wry,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokksj3802j2qscc02s9jlzf,20814,mewari,Mewari,en,Mewari,mtr,mtr,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl18i204onqsccjwmkptcl,8230,mexican-sign-language,Mexican Sign Language,en,Mexican Sign Language,mfs,mfs,core,,2026-09-03T07:00:06.934937+00:00,8,8,1,7,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,en,1,1,declared metadata; canonical identity and stream health not guaranteed
cmok1qhas01r8qsv1jqhrkksa,144460,meyah,Meyah,en,Meyah,mej,mej,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokky2r203woqsccn75z9djw,53313,mgbolizhia,Mgbolizhia,en,Mgbolizhia,gmz,gmz,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1nrwj014kqsv11quy2pbv,140982,miao-central-mashan,"Miao, Central Mashan",en,"Miao, Central Mashan",hmm,hmm,core,,2026-09-03T07:00:06.934937+00:00,75,75,62,13,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1nc3n010rqsv1jqtv66ru,140246,miao-chuanqiandian-cluster,"Miao, Chuanqiandian Cluster",en,"Miao, Chuanqiandian Cluster",cqd,cqd,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1qrbo01tnqsv1nzgqlkr9,144869,miao-eastern-qiandong,"Miao, Eastern Qiandong",en,"Miao, Eastern Qiandong",hmq,hmq,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1qr0001tkqsv1iiab5uuh,144844,miao-eastern-xiangxi,,,"Miao, Eastern Xiangxi",muq,muq,core,2026-07-21T22:32:29.377+00:00,2026-06-04T23:05:30.955364+00:00,79,79,63,16,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,declared metadata; canonical identity and stream health not guaranteed
cmokkton902thqsccqndolmy2,22842,miao-huishui-northern,"Miao, Huishui (Northern)",en,"Miao, Huishui (Northern)",hmi,hmi,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1nrkx014hqsv12jwq37yl,140948,miao-northern-qiandong,"Miao, Northern Qiandong",en,"Miao, Northern Qiandong",hea,hea,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1oxa501dvqsv1cbh7xx6q,142333,miao-small-flowery,"Miao, Small Flowery",en,"Miao, Small Flowery",sfm,sfm,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1nsa7014nqsv17u40xx6g,140985,miao-southern-qiandong,"Miao, Southern Qiandong",en,"Miao, Southern Qiandong",hms,hms,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkvsbo03buqsccpxma5gdu,32122,migili,Migili,en,Migili,mgi,mgi,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmok1qglb01r2qsv1wh516yiy,144427,miju-mishmi,Miju-Mishmi,en,Miju-Mishmi,mxj,mxj,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1t67e02e8qsv1a490ywhb,17695,minangkabau,Minangkabau,en,Minangkabau,min,min,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkxjx703rxqsccgknuq2qs,5076,mingrelian,Mingrelian,en,Mingrelian,xmf,xmf,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokksr6g02l5qsccg3pk2lys,20917,minianka,Minianka,en,Minianka,myk,myk,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
